timestamp,open,high,low,close,volume
2019-07-22,1.26675882316,1.2083801418327729,1.0569657464756528,1.20107323809,16859934.53
2019-07-29,1.26675882316,1.28028332404,1.07401585142,1.20107323809,11897027.19
2019-08-05,1.26675882316,1.35646501715,1.09134099468,1.20107323809,7979504.21
2019-08-12,1.20359248711,1.35646501715,1.10852569298,1.18387845469,11341835.29
2019-08-19,1.1838265865,1.25696818477,1.10852569298,1.1683233019,12835490.249999998
2019-08-26,1.16898051708,1.23250907851,1.10852569298,1.16080130437,37596779.8
2019-09-02,1.16080130437,1.17245643405,1.05017370751,1.0604351409,8835841.110000001
2019-09-09,1.06042672964,1.06634627837,0.974673959475,0.987310569003,6293212.23
2019-09-16,0.986790599904,1.02753514498,0.810675903168,0.82702994722,5842884.66
2019-09-23,0.827083287294,0.987767556737,0.70324209005,0.720246593536,10109640.3
2019-09-30,0.718510012192,0.744522867268,0.692258847602,0.713202580684,6375114.819999999
2019-10-07,0.712664583936,0.723144182395,0.530078254998,0.53396541736,7555507.920000001
2019-10-14,0.533942444914,0.546086242676,0.471006714993,0.489191348483,5579829.470000001
2019-10-21,0.489191348483,0.500967816919,0.452222057202,0.461477644219,3604071.76
2019-10-28,0.461559743034,0.467199029514,0.417803706568,0.421342779416,5402870.05
2019-11-04,0.421339341041,0.425447271192,0.358093210376,0.376541818682,8641597.35
2019-11-11,0.376593663717,0.392520739428,0.252729813818,0.283601044036,6135933.66
2019-11-18,0.283588647473,0.287766204704,0.24610539045,0.269675213488,5504613.94
2019-11-25,0.269668809046,0.287766204704,0.24610539045,0.265678017861,4218626.8
2019-12-02,0.265673869439,0.274068529917,0.24610539045,0.265678017861,2891031.26
2019-12-09,0.265673869439,0.274068529917,0.243182195468,0.265385688411,3516593.48
2019-12-16,0.265327400678,0.332008635955,0.210544034993,0.243993251097,10207136.95
2019-12-23,0.244812183099,0.332008635955,0.210544034993,0.220497523814,83699443.04999998
2019-12-30,0.22048319466,0.243787259178,0.202243300631,0.204562148754,22328796.270000003
2020-01-06,0.204783214361,0.219195980141,0.191768571616,0.204246676673,25298217.44
2020-01-13,0.204719502256,0.209920806358,0.185336043202,0.188999647685,24458978.97
2020-01-20,0.189041323761,0.209920806358,0.185336043202,0.188999647685,24419850.51
