timestamp,open,high,low,close,volume
2025-01-22 07:45:00,8.86e-05,8.863e-05,8.854e-05,8.856e-05,407415.0
2025-01-22 07:46:00,8.871e-05,8.882e-05,8.859e-05,8.867e-05,4501714.0
2025-01-22 07:47:00,8.865e-05,8.865e-05,8.865e-05,8.865e-05,30000.0
2025-01-22 07:48:00,8.868e-05,8.876e-05,8.868e-05,8.876e-05,679252.0
2025-01-22 07:49:00,8.868e-05,8.868e-05,8.866e-05,8.866e-05,79209.0
2025-01-22 07:50:00,8.875e-05,8.875e-05,8.87e-05,8.87e-05,52365.0
2025-01-22 07:51:00,8.87e-05,8.87e-05,8.866e-05,8.869e-05,971200.0
2025-01-22 07:52:00,8.868e-05,8.868e-05,8.866e-05,8.866e-05,106709.0
2025-01-22 07:53:00,8.866e-05,8.876e-05,8.864e-05,8.867e-05,780259.0
2025-01-22 07:54:00,8.86e-05,8.867e-05,8.851e-05,8.851e-05,1306200.0
2025-01-22 07:55:00,8.855e-05,8.855e-05,8.85e-05,8.85e-05,319200.0
2025-01-22 07:56:00,8.841e-05,8.847e-05,8.841e-05,8.841e-05,222951.0
2025-01-22 07:57:00,8.854e-05,8.858e-05,8.854e-05,8.858e-05,151500.0
2025-01-22 07:58:00,8.864e-05,8.864e-05,8.857e-05,8.857e-05,587377.0
2025-01-22 07:59:00,8.853e-05,8.853e-05,8.846e-05,8.846e-05,556835.0
2025-01-22 08:00:00,8.866e-05,8.877e-05,8.863e-05,8.877e-05,365484.0
2025-01-22 08:01:00,8.879e-05,8.879e-05,8.871e-05,8.871e-05,157610.0
2025-01-22 08:02:00,8.866e-05,8.866e-05,8.856e-05,8.858e-05,166460.0
2025-01-22 08:03:00,8.868e-05,8.882e-05,8.868e-05,8.882e-05,87800.0
2025-01-22 08:04:00,8.878e-05,8.878e-05,8.856e-05,8.856e-05,408230.0
2025-01-22 08:05:00,8.849e-05,8.849e-05,8.845e-05,8.848e-05,238685.0
2025-01-22 08:06:00,8.853e-05,8.855e-05,8.842e-05,8.846e-05,2030692.0
2025-01-22 08:07:00,8.853e-05,8.853e-05,8.853e-05,8.853e-05,125180.0
2025-01-22 08:08:00,8.846e-05,8.852e-05,8.846e-05,8.852e-05,231840.0
2025-01-22 08:09:00,8.85e-05,8.859e-05,8.843e-05,8.855e-05,302201.0
2025-01-22 08:10:00,8.848e-05,8.848e-05,8.829e-05,8.829e-05,1799444.0
2025-01-22 08:11:00,8.841e-05,8.845e-05,8.837e-05,8.839e-05,2469340.0
2025-01-22 08:12:00,8.853e-05,8.853e-05,8.848e-05,8.85e-05,265540.0
2025-01-22 08:13:00,8.859e-05,8.859e-05,8.852e-05,8.852e-05,111485.0
2025-01-22 08:14:00,8.831e-05,8.841e-05,8.831e-05,8.838e-05,674205.0
2025-01-22 08:15:00,8.845e-05,8.845e-05,8.84e-05,8.84e-05,190435.0
2025-01-22 08:16:00,8.841e-05,8.845e-05,8.829e-05,8.83e-05,239975.0
2025-01-22 08:17:00,8.82e-05,8.826e-05,8.811e-05,8.813e-05,946390.0
2025-01-22 08:18:00,8.83e-05,8.83e-05,8.823e-05,8.829e-05,237500.0
2025-01-22 08:19:00,8.841e-05,8.841e-05,8.82e-05,8.82e-05,654650.0
2025-01-22 08:20:00,8.823e-05,8.823e-05,8.816e-05,8.816e-05,200430.0
2025-01-22 08:21:00,8.81e-05,8.81e-05,8.801e-05,8.809e-05,494020.0
2025-01-22 08:22:00,8.813e-05,8.824e-05,8.809e-05,8.824e-05,221056.0
2025-01-22 08:23:00,8.816e-05,8.816e-05,8.813e-05,8.813e-05,106955.0
2025-01-22 08:24:00,8.815e-05,8.815e-05,8.8e-05,8.8e-05,1688455.0
2025-01-22 08:25:00,8.814e-05,8.814e-05,8.801e-05,8.806e-05,117461.0
2025-01-22 08:26:00,8.801e-05,8.801e-05,8.787e-05,8.787e-05,678090.0
2025-01-22 08:27:00,8.794e-05,8.799e-05,8.794e-05,8.799e-05,147829.0
2025-01-22 08:28:00,8.8e-05,8.809e-05,8.799e-05,8.809e-05,1025085.0
2025-01-22 08:29:00,8.8e-05,8.808e-05,8.8e-05,8.808e-05,1971770.0
2025-01-22 08:30:00,8.81e-05,8.81e-05,8.81e-05,8.81e-05,66695.0
2025-01-22 08:31:00,8.805e-05,8.816e-05,8.801e-05,8.801e-05,671150.0
2025-01-22 08:32:00,8.796e-05,8.796e-05,8.792e-05,8.794e-05,609397.0
2025-01-22 08:33:00,8.801e-05,8.808e-05,8.798e-05,8.808e-05,121528.0
2025-01-22 08:34:00,8.801e-05,8.811e-05,8.794e-05,8.795e-05,634399.0
2025-01-22 08:35:00,8.797e-05,8.797e-05,8.781e-05,8.787e-05,1566124.0
2025-01-22 08:36:00,8.782e-05,8.782e-05,8.759e-05,8.759e-05,2595808.0
2025-01-22 08:37:00,8.77e-05,8.77e-05,8.743e-05,8.756e-05,2010540.0
2025-01-22 08:38:00,8.762e-05,8.778e-05,8.758e-05,8.778e-05,1535617.0
2025-01-22 08:39:00,8.77e-05,8.786e-05,8.77e-05,8.785e-05,810992.0
2025-01-22 08:40:00,8.792e-05,8.792e-05,8.78e-05,8.787e-05,1191354.0
2025-01-22 08:41:00,8.784e-05,8.802e-05,8.784e-05,8.802e-05,1649974.0
2025-01-22 08:42:00,8.794e-05,8.799e-05,8.794e-05,8.796e-05,1614660.0
2025-01-22 08:43:00,8.79e-05,8.801e-05,8.79e-05,8.795e-05,1426228.0
2025-01-22 08:44:00,8.802e-05,8.809e-05,8.797e-05,8.797e-05,787004.0
2025-01-22 08:45:00,8.786e-05,8.796e-05,8.786e-05,8.789e-05,1404391.0
2025-01-22 08:46:00,8.797e-05,8.805e-05,8.797e-05,8.797e-05,811910.0
2025-01-22 08:47:00,8.809e-05,8.822e-05,8.805e-05,8.822e-05,952425.0
2025-01-22 08:48:00,8.822e-05,8.825e-05,8.821e-05,8.824e-05,1683097.0
2025-01-22 08:49:00,8.824e-05,8.824e-05,8.821e-05,8.821e-05,248345.0
2025-01-22 08:50:00,8.818e-05,8.829e-05,8.816e-05,8.825e-05,438930.0
2025-01-22 08:51:00,8.828e-05,8.83e-05,8.825e-05,8.828e-05,119253.0
2025-01-22 08:52:00,8.834e-05,8.839e-05,8.832e-05,8.832e-05,99223.0
